Designator,Mid X,Mid Y,Rotation,Layer
BT1,152.202,-87.817,0.0,bottom
C1,128.187,-89.817,0.0,bottom
C2,176.437,-89.817,180.0,bottom
D1,106.707,-86.317,180.0,top
D2,193.167,-85.817,0.0,top
Q1,166.643001,-93.314,180.0,bottom
Q2,137.741,-93.326992,180.0,bottom
R1,114.43699953897651,-92.566998556911,350.0,top
R2,130.127,-82.567,0.0,top
R3,174.437,-81.817,0.0,top
R4,187.43699853897652,-92.31699944308899,10.0,top
